FONDBOLAG	FONDNUMMER	FONDNAMN	VALUTA	FONDAVGIFT	BRUTTO AVG	TKA	KATEGORI	EXTERID	FOND_I_FOND	RESULTATBEROENDE	SLOW	SPREAD	MILJÖETISK	FÖRLÄNGD	STARTDATUM	AVSLUTSDATUM	FONDSTATUS
Nordea Fonder AB	756452	Nordea Japanfond	SEK		1,60		Japan	SE0000427767	N	N	N	N		1	2001-04-17	2013-02-27	5
Nordea Fonder AB	684795	Nordea Nordamerikafond	SEK		1,53		Nordamerika och USA	SE0000427734	N	N	N	N		0	2001-04-17	2013-02-27	5
Nordea Fonder AB	180166	Nordea SPARA Premiepension	SEK		0,50	1,25	Svenska och utländska aktier samt svenska räntor	SE0000653362	N	N	N	N		0	2000-07-05	2006-12-06	5
Nordea Fonder AB	144337	Nordea Tillväxtbolagsfond	SEK	0,38	1,55	1,94	Övriga branscher	SE0000427866	N	N	N	N		0	2000-07-05	2012-10-29	5
Nordea Funds Ab	108506	Nordea Europafond	SEK	0,34	1,54		Europa	SE0000427742	N	N	N	N		0	2000-07-05	2014-09-22	5
Nordea Funds Ab	564849	Nordea Europe Fund	SEK	0,31	1,50		Europa	FI4000048988	N	N	N	N	J	0	2014-07-23		1
Nordea Funds Ab	494427	Nordea Far East Fund	SEK	0,33	1,61		Asien och Fjärran östern	FI4000048970	N	N	N	N	J	1	2013-04-04		1
Nordea Funds Ab	466805	Nordea Generationsfond 40-tal	SEK	0,19	0,51		Pension om mindre än 10 år	SE0000653412	J	N	N	N	J	0	2000-07-05		1
Nordea Funds Ab	430975	Nordea Generationsfond 50-tal	SEK	0,19	0,52		Pension om mindre än 10 år	SE0000653420	J	N	N	N	J	0	2000-07-05		1
Nordea Funds Ab	359315	Nordea Generationsfond 60-tal	SEK	0,20	0,52		Pension om mindre än 20 år	SE0000653446	J	N	N	N	J	0	2000-07-05		1
Nordea Funds Ab	287656	Nordea Generationsfond 70-tal	SEK	0,20	0,52		Pension om mer än 20 år	SE0000653461	J	N	N	N	J	0	2000-07-05		1
Nordea Funds Ab	215996	Nordea Generationsfond 80-tal	SEK	0,20	0,52		Pension om mer än 20 år	SE0000653487	J	N	N	N	J	0	2000-07-05		1
Nordea Funds Ab	596429	Nordea Generationsfond 90-tal	SEK	0,20	0,59		Pension om mer än 20 år	SE0005880093	J	N	N	N	J	0	2014-06-11		1
Nordea Funds Ab	502633	Nordea Generationsfond Senior	SEK	0,19	0,52		Pension om mindre än 10 år	SE0000653370	J	N	N	N	J	0	2000-07-05		1
Nordea Funds Ab	282517	Nordea Global	SEK	0,25	1,01		Global	FI0008813332	N	J	N	N	J	0	2012-03-12		1
Nordea Funds Ab	995571	Nordea Globala Tillväxtmarknader	SEK	0,37	2,00		Nya marknader	FI0008813324	N	N	N	N	J	1	2008-03-31		1
Nordea Funds Ab	469692	Nordea Indienfond	SEK	0,37	1,96		Övriga länder	FI0008813241	J	N	N	N	J	0	2007-01-15		1
Nordea Funds Ab	218115	Nordea Japan Fund	SEK	0,25	1,01		Japan	FI4000048962	N	J	N	N	J	1	2013-01-08		1
Nordea Funds Ab	653097	Nordea Kinafond	SEK	0,36	1,86		Kina	FI0008813308	N	N	N	N	J	0	2007-01-15		1
Nordea Funds Ab	588699	Nordea Latinamerikafonden	SEK	0,35	1,76		Latinamerika	SE0000444101	N	N	N	N		0	2008-03-31		1
Nordea Funds Ab	552869	Nordea Nordenfond	SEK	0,31	1,47		Norden	SE0000427775	N	N	N	N	J	0	2008-03-31		8
Nordea Funds Ab	182287	Nordea North America Fund	SEK	0,25	1,01		Nordamerika och USA	FI0008813381	N	J	N	N	J	0	2013-01-08		1
Nordea Funds Ab	167239	Nordea Nya Tillväxtmarknader	SEK	0,36	1,86		Nya marknader	FI0008813191	N	N	N	N	J	0	2008-03-31		1
Nordea Funds Ab	648964	Nordea Obligationsfond	SEK	0,17	0,65		Sverige lång	SE0000427825	N	N	N	N	J	0	2001-04-17		1
Nordea Funds Ab	131409	Nordea Realräntefond	SEK	0,17	0,65		Sverige realränta	FI0008813449	N	N	N	N	J	0	2008-03-31		1
Nordea Funds Ab	433862	Nordea Rysslandsfond	SEK	0,36	1,86		Ryssland	FI0008813456	N	N	N	N	J	0	2007-01-15		1
Nordea Funds Ab	613133	Nordea Räntefond	SEK	0,11	0,20		Sverige kort	SE0000427817	N	N	N	N	J	0	2001-04-17		1
Nordea Funds Ab	577304	Nordea Selekta Europa	SEK	0,34	1,55		Europa	SE0000427791	N	N	N	N		0	2001-04-17	2014-10-23	5
Nordea Funds Ab	286294	Nordea Småbolagsfond Norden	SEK	0,33	1,60		Norden	FI0008813365	N	N	N	N	J	0	2007-01-12		1
Nordea Funds Ab	840090	Nordea Stratega Ränta	SEK	0,21	1,09		Övriga utländska	FI4000010525	J	N	N	N	J	0	2008-10-20		1
Nordea Funds Ab	254185	Nordea Sverigefond	SEK	0,32	1,41		Sverige	SE0000427726	N	N	N	N		0	2003-12-04	2014-10-23	5
Nordea Funds Ab	203067	Nordea Swedish Stars	SEK	0,32	1,55		Sverige	SE0000625238	N	N	N	N	J	0	2008-03-31		1
Nordic Fund Services S.A.	191437	Monyx Aktiv Ränta	SEK	0,25	1,03		Övriga utländska	LU0674583462	N	J	J	N		0	2011-10-05		1
Nordic Fund Services S.A.	119776	Monyx Strategi Balanserad	SEK	0,37	1,71		Utländska aktier och räntor	LU0674582811	N	N	J	N		0	2011-10-05		1
Nordic Fund Services S.A.	948117	Monyx Strategi Nya Marknader	SEK	0,37	2,74		Utländska aktier och räntor	LU0674581250	N	N	J	N		0	2011-10-05		1
Nordic Fund Services S.A.	762880	Monyx Strategi Offensiv	SEK	0,37	1,67		Utländska aktier och räntor	LU0674580955	N	N	J	N		0	2011-12-19		1
Nordic Fund Services S.A.	983940	Monyx Strategi Sverige/Världen	SEK	0,37	2,11		Utländska aktier och räntor	LU0674582571	N	N	J	N		0	2011-10-05		1
Nordic Fund Services S.A.	155606	Monyx Strategi Trygghet	SEK	0,35	1,35		Utländska aktier och räntor	LU0674583116	N	N	J	N		0	2011-10-05		1
Nordic Fund Services S.A.	912287	Monyx Strategi Världen	SEK	0,37	2,36		Utländska aktier och räntor	LU0674581847	N	N	J	N		0	2011-10-05		1
Nordic Fund Services S.A.	585216	Monyx Svenska Aktier	SEK	0,30	1,07		Sverige	LU0094517140	N	N	J	N		0	2000-07-05		1
Odin Fonder	419101	Odin Emerging Markets	NOK	0,70	2,01	2,02	Nya marknader	NO0010028962	N	N	N	N		1	2013-11-15		1
Odin Fonder	526590	Odin Energi	NOK	0,70	2,01	2,01	Övriga branscher	NO0010062961	N	N	N	N		1	2013-11-15		1
Odin Fonder	280867	Odin Europa	NOK	0,70	2,01	2,01	Europa	NO0010029044	N	N	N	N		0	2006-01-02		1
Odin Fonder	316695	ODIN Europa SMB	NOK	0,72	2,00	2,18	Europa/Euroland småbolag	NO0010029036	N	N	N	N		0	2006-01-02	2014-04-09	5
Odin Fonder	490763	Odin Fastighet 1	NOK	0,72	2,03		Övriga branscher	NO0010585276	N	N	N	N		0	2013-11-15	2015-12-29	5
Odin Fonder	634386	Odin Finland	NOK	0,70	2,01	2,01	Övriga länder	NO0008000163	N	N	N	N		0	2002-03-15		1
Odin Fonder	562421	Odin Global	NOK	0,70	2,00	2,00	Global	NO0010028988	N	N	N	N		1	2013-11-15		1
Odin Fonder	454934	Odin Maritim	NOK	0,71	2,00		Övriga branscher	NO0008000015	N	N	N	N		1	2013-11-15	2015-12-10	5
Odin Fonder	598557	Odin Norden	NOK	0,70	2,00	2,00	Norden	NO0008000155	N	N	N	N		0	2002-03-15		1
Odin Fonder	562728	Odin Norge	NOK	0,70	2,00	2,00	Övriga länder	NO0008000379	N	N	N	N		0	2002-03-15		1
Odin Fonder	450981	Odin Sverige	NOK	0,68	1,94	1,94	Sverige	NO0008000023	N	N	N	N		0	2002-03-11		1
Oppenheim Asset Management Services S.à.r.l	137307	GFG Fund SICAV - Global Medium Risk Fund	SEK	0,62	1,83		Utländska aktier och räntor	LU1048555632	N	N	J	N		1	2014-11-17		1
Oppenheim Asset Management Services S.à.r.l	256305	Movestic  Sicav - Movestic Global	SEK	0,80	2,00		Global	LU1223425064	N	N	J	N		0	2015-11-23		1
Oppenheim Asset Management Services S.à.r.l	640102	Movestic MF - Movestic Globala Tillväxtmarknader	SEK	0,76	1,89		Nya marknader	LU1297882323	J	N	J	N		0	2016-03-14		1
Oppenheim Asset Management Services S.à.r.l	814418	Movestic Sicav - Movestic Europa Småbolag	SEK	0,80	2,00		Europa/Euroland småbolag	LU1152059868	N	N	J	N		0	2015-06-17		1
Oppenheim Asset Management Services S.à.r.l	886077	Movestic Sicav - Movestic Korta Räntor Plus	SEK	0,42	1,20		Övriga utländska	LU1152059942	N	N	J	N		0	2015-06-17		1
Oppenheim Asset Management Services S.à.r.l	850248	Movestic Sicav - Movestic Sverige	SEK	0,80	2,00		Sverige	LU1152060015	N	N	J	N		0	2015-06-17		1
Optimized Portfolio Management Stockholm AB	341362	OPM Listed Private Equity	SEK	0,62	1,50	2,98	Global	SE0003039874	N	J	J	N		0	2014-06-03		1
Optimus Fonder AB	925628	Optimus High Yield	SEK		2,35	2,36	Övriga utländska	SE0004608255	N	N	J	N		0	2012-06-11	2015-03-17	5
Optimus Fonder AB	609297	Optimus SmallCap	SEK		3,22	7,12	Sverige småbolag	SE0002176438	N	J	J	N		0	2010-01-12	2014-12-16	5
Pareto Asset Management AS	167643	Pareto Global	SEK	0,66	1,62		Global	NO0010660434	N	N	N	N	J	0	2015-10-22		1
Pictet & Cie (Europe) S.A.	245092	Pictet Fixed Income Fund - GBP Bonds	GBP	1,08	1,30	1,35	Övriga utländska	LU0128483079	N	N	N	N		1	2003-01-31	2005-03-24	5
Pictet Asset Management (Europe) S.A.	917955	Pictet Asian Equities (Ex Japan)	USD	0,81	2,74		Asien och Fjärran östern	LU0155303752	N	N	N	N		1	2003-10-20		1
Pictet Asset Management (Europe) S.A.	260919	Pictet Biotech	USD	0,81	2,67		Bioteknik	LU0112497440	N	N	J	N		0	2000-09-04		1
Pictet Asset Management (Europe) S.A.	887497	Pictet Clean Energy	USD	0,81	2,71		Övriga branscher	LU0280431049	N	N	J	N	J	0	2007-07-17		1
Pictet Asset Management (Europe) S.A.	296749	Pictet Digital Communication	USD	0,81	2,69		IT och kommunikation	LU0101692753	N	N	J	N		0	2000-09-04		1
Pictet Asset Management (Europe) S.A.	368407	Pictet Emerging Europe	EUR	0,81	2,89		Östeuropa	LU0131719634	N	N	J	N		0	2000-09-04		1
Pictet Asset Management (Europe) S.A.	404236	Pictet Emerging Markets	USD	0,81	2,85		Nya marknader	LU0131726092	N	N	N	N		1	2000-09-04		1
Pictet Asset Management (Europe) S.A.	280925	Pictet EUR Bonds	EUR	0,38	1,24		Europa och Euroland	LU0128492732	N	N	J	N		0	2003-01-31		1
Pictet Asset Management (Europe) S.A.	352583	Pictet EUR Corporate Bonds	EUR	0,38	1,44		Övriga utländska	LU0128473435	N	N	J	N		0	2003-01-31		1
Pictet Asset Management (Europe) S.A.	475897	Pictet European Equity Selection	EUR	0,74	2,02		Europa	LU0130732109	N	N	J	N		0	2000-09-04		1
Pictet Asset Management (Europe) S.A.	810465	Pictet European Sustainable Equities	EUR	0,62	1,65		Europa	LU0144510053	N	N	J	N	J	0	2003-10-20		1
Pictet Asset Management (Europe) S.A.	471581	Pictet Funds (LUX) - Global Equity Selection	USD	0,93	2,37		Global	LU0155303166	N	N	N	N		1	2004-02-20	2009-03-17	5
Pictet Asset Management (Europe) S.A.	953786	Pictet Funds (LUX) - US Equities	USD	0,78	2,05		Nordamerika och USA	LU0155305021	N	N	N	N		1	2003-10-20	2010-04-29	5
Pictet Asset Management (Europe) S.A.	209262	Pictet Funds (LUX) - USD Bonds	USD	1,08	1,30	1,35	Övriga utländska	LU0128489860	N	N	N	N		1	2003-01-31	2012-08-01	5
Pictet Asset Management (Europe) S.A.	739987	Pictet Funds (LUX)- Emerging Markets Large Cap	USD	1,18	3,07		Nya marknader	LU0209258846	N	N	N	N		1	2005-04-21	2009-07-31	5
Pictet Asset Management (Europe) S.A.	774638	Pictet Funds (LUX)- EUR Short-Mid Term Bonds	EUR		0,73		Europa och Euroland	LU0167160653	N	N	N	N		1	2003-10-20	2007-06-25	5
Pictet Asset Management (Europe) S.A.	316752	Pictet Global Bonds	USD	0,38	1,27		Övriga utländska	LU0133806512	N	N	J	N		0	2003-01-31		1
Pictet Asset Management (Europe) S.A.	173435	Pictet Global Emerging Debt	USD	0,38	1,94		Övriga utländska	LU0128469839	N	N	J	N		0	2003-01-31		1
Pictet Asset Management (Europe) S.A.	690693	Pictet Global Megatrend Selection	USD	0,81	2,90		Global	LU0386865348	N	N	J	N		0	2009-02-16		1
Pictet Asset Management (Europe) S.A.	882126	Pictet Greater China	USD	0,81	2,73		Kina	LU0168450194	N	N	N	N		1	2003-10-20		1
Pictet Asset Management (Europe) S.A.	688986	Pictet Health	USD	0,81	2,72		Läkemedel	LU0188501331	N	N	J	N		0	2004-07-15		1
Pictet Asset Management (Europe) S.A.	874271	Pictet Indian Equities	USD	0,81	2,88		Övriga länder	LU0177113007	N	N	N	N		1	2000-09-04		1
Pictet Asset Management (Europe) S.A.	910109	Pictet Japanese Equities Opportunities	JPY	0,76	2,09		Japan	LU0155301624	N	N	N	N		1	2000-09-04		1
Pictet Asset Management (Europe) S.A.	866897	Pictet Japanese Equity Selection	JPY	0,76	2,08		Japan	LU0176901758	N	N	N	N		1	2006-01-18		1
Pictet Asset Management (Europe) S.A.	189787	Pictet Japanese Mid-Small Cap	JPY	1,06	2,76		Japan	LU0201341780	N	N	N	N		1	2005-01-13	2011-05-25	5
Pictet Asset Management (Europe) S.A.	923383	Pictet Premium Brands	EUR	0,81	2,70		Global	LU0217138725	N	N	J	N		0	2005-04-29		1
Pictet Asset Management (Europe) S.A.	925099	Pictet Russian Equities	USD	0,81	2,81		Ryssland	LU0338482770	N	N	J	N		0	2009-07-02		1
Pictet Asset Management (Europe) S.A.	968891	Pictet Security	USD	0,81	2,68		Övriga branscher	LU0256846568	N	N	J	N		0	2006-10-24		1
Pictet Asset Management (Europe) S.A.	440065	Pictet Small Cap Europe	EUR	0,81	2,68		Europa/Euroland småbolag	LU0131725367	N	N	J	N		0	2000-09-04		1
Pictet Asset Management (Europe) S.A.	755033	Pictet Timber	USD	0,81	2,68		Övriga branscher	LU0340558583	N	N	J	N	J	0	2010-08-31		1
Pictet Asset Management (Europe) S.A.	189258	Pictet Water	EUR	0,81	2,71		Övriga branscher	LU0104885248	N	N	J	N	J	0	2000-09-04		1
Pictet Gestion (Luxembourg) S.A.	428490	Pictet Funds -  Pacific (EX Japan) Index R	USD		0,93	0,98	Asien och Fjärran östern	LU0148539108	N	N	J	J		0	2003-01-31	2003-12-17	5
Pictet Gestion (Luxembourg) S.A.	332577	Pictet Funds - Australasia R	USD	1,93	2,44		Asien och Fjärran östern	LU0130728172	N	N	J	N		0	2000-09-04	2004-02-04	5
Pictet Gestion (Luxembourg) S.A.	500157	Pictet Funds - Europe Index R	EUR		0,83	0,88	Europa/Euroland Index	LU0130731713	N	N	J	J		0	2003-01-31	2003-12-17	5
Pictet Gestion (Luxembourg) S.A.	981761	Pictet Funds - French Equities	EUR	1,39	1,72	1,77	Övriga länder	LU0177112298	N	N	J	N		0	2000-09-04	2004-10-13	5
Pictet Gestion (Luxembourg) S.A.	945931	Pictet Funds - German Equities	EUR	1,38	1,71	1,76	Övriga länder	LU0177112454	N	N	J	N		0	2000-09-04	2004-10-19	5
Pictet Gestion (Luxembourg) S.A.	299164	Pictet Funds - Global Equities R	USD	1,67	2,09		Global	LU0130735037	N	N	J	N		0	2001-12-17	2004-02-04	5
Pictet Gestion (Luxembourg) S.A.	846295	Pictet Funds - Global Equity Selection R	EUR	1,49	1,86	1,91	Global	LU0155303166	N	N	J	N		0	2003-10-20	2004-04-01	5
Pictet Gestion (Luxembourg) S.A.	464321	Pictet Funds - Japan Index R	JPY		0,90	0,95	Japan	LU0148537748	N	N	J	J		0	2003-01-31	2003-12-19	5
Pictet Gestion (Luxembourg) S.A.	225086	Pictet Funds - Leisure	USD	1,86	2,34	2,39	Övriga branscher	LU0095667167	N	N	N	N		1	2000-09-04	2005-06-20	5
Pictet Gestion (Luxembourg) S.A.	263335	Pictet Funds - New Finance R	EUR		2,59	2,64	Övriga branscher	LU0118380228	N	N	J	N		0	2001-12-17	2003-12-17	5
Pictet Gestion (Luxembourg) S.A.	117598	Pictet Funds - UK Equities	GBP	1,57	1,96	2,01	Övriga länder	LU0177111993	N	N	J	N		0	2000-09-04	2004-10-12	5
Pictet Gestion (Luxembourg) S.A.	535989	Pictet Funds - USA Index R	USD		0,69	0,74	Nordamerika och USA	LU0130733172	N	N	J	J		0	2003-01-31	2003-12-22	5
Pictet Gestion (Luxembourg) S.A.	334995	Pictet T.F Latin America	USD	4,61	6,01		Nya marknader	LU0130734147	N	N	J	J		0	2001-12-17	2002-06-24	5
PineBridge Investments Ireland Limited	340489	AIG Euro-Optimizer Fund	EUR		1,92		Utländska aktier och räntor	4916802	N	N	N	J		0	2000-07-05	2004-11-11	5
PineBridge Investments Ireland Limited	447979	AIG Europe Small Companies Fund	USD		1,13		Europa/Euroland småbolag	IE0000022883	N	N	J	N		0	2000-07-05	2008-02-13	5
PineBridge Investments Ireland Limited	412148	AIG Japan Small Companies Fund	USD		1,26		Japan	IE0003681958	N	N	N	N		0	2000-07-05	2004-11-17	5
PineBridge Investments Ireland Limited	304659	PineBridge American Equity Fund	USD	0,57	1,34	1,88	Nordamerika och USA	IE0000018873	N	N	N	N		0	2000-07-05		1
PineBridge Investments Ireland Limited	376319	PineBridge Emerging Europe Equity Fund	USD	0,69	1,68	2,50	Östeuropa	IE0003893678	N	N	N	N		0	2000-07-05		1
PineBridge Investments Ireland Limited	921494	Pinebridge Europe Small & Mid Cap Equity Fund 	EUR	0,55	1,28	1,96	Europa/Euroland småbolag	IE00B1FMNC05	N	N	J	N		0	2007-12-14	2011-09-01	5
PineBridge Investments Ireland Limited	891036	PineBridge Europe Small Cap Equity Fund	EUR	0,55	1,30	1,46	Europa/Euroland småbolag	IE0030354744	N	N	N	N		0	2011-07-22		1
PineBridge Investments Ireland Limited	483800	PineBridge Global Bond Fund	USD	0,42	1,00	1,07	Övriga utländska	IE0000268916	N	N	N	N		0	2000-07-05		1
PineBridge Investments Ireland Limited	232991	PineBridge Global Emerging Markets Focus Equity Fund	USD	0,68	1,67	2,42	Nya marknader	IE0004897173	N	N	N	N		0	2000-07-05		1
PineBridge Investments Ireland Limited	555466	PineBridge Global Focus Equity Fund	USD	0,52	1,21	1,74	Global	IE0004896431	N	N	N	N		0	2000-07-05		1
PineBridge Investments Ireland Limited	246868	PineBridge Greater China Equity Fund	USD	0,89	2,45	3,19	Kina	IE0032431581	N	N	N	N		0	2005-08-03		1
PineBridge Investments Ireland Limited	282699	PineBridge Japan New Horizon Equity Fund	USD	0,89	2,34	2,92	Japan	IE0034234991	N	N	N	N		0	2005-08-03		1
PineBridge Investments Ireland Limited	448910	PineBridge US Focus Equity Fund	USD	0,54	1,27	2,16	Nordamerika och USA	IE00B2B3J603	N	N	J	N		0	2012-01-12	2012-08-03	5
Prior & Nilsson Fond och Kapitalförvaltning AB	487108	Prior & Nilsson Realinvest	SEK	0,66	1,60		Övriga branscher	SE0005189537	N	N	J	N		0	2014-11-03		1
Prior & Nilsson Fond och Kapitalförvaltning AB	328021	Prior & Nilsson Sverige Aktiv	SEK	0,52	1,20		Sverige	SE0004636447	N	N	J	N		0	2013-05-14		1
RBS (Luxembourg) S.A.	507236	Öhman Sicav 1 - Öhman High Yield Fund	SEK		1,58		Övriga utländska	LU0596906551	N	J	J	N		0	2011-05-06	2016-02-22	5
RBS (Luxembourg) S.A.	299511	Öhman Sicav 1 -Öhman Fixed Income Allocation Fund	SEK		1,50		Övriga utländska	LU0755111241	N	J	J	N		0	2012-04-05	2016-02-22	5
Sampo Fondbolag Ab	893636	Arvo Euro Value	EUR	0,93	2,37		Euroland	FI0008804158	N	N	N	N		0	2004-11-26	2008-11-13	5
Sampo Fondbolag Ab	466094	Danske Baltic	EUR	0,94	2,40	2,60	Östeuropa	FI0008800867	N	N	N	N		0	2005-08-17	2008-12-12	5
Sampo Fondbolag Ab	821975	Danske Biotech+	EUR	0,92	2,35		Bioteknik	FI0008803994	N	N	J	N		0	2004-11-26	2008-11-13	5
Sampo Fondbolag Ab	430264	Danske China	EUR	1,08	2,80	3,10	Kina	FI0008808514	N	N	J	N		0	2005-08-17	2008-12-12	5
Sampo Fondbolag Ab	786145	Danske Emerging Asia	EUR	0,76	1,90	2,40	Asien och Fjärran östern	FI0008803978	N	N	J	N		0	2004-11-26	2008-11-13	5
Sampo Fondbolag Ab	929463	Danske Europa Aktie	EUR	0,57	1,35		Europa	FI0008802988	N	N	N	N		0	2004-11-26	2008-11-13	5
Sampo Fondbolag Ab	678656	Danske Finland Aktie	EUR	0,76	1,90	2,10	Övriga länder	FI0008803101	N	N	N	N		0	2004-11-26	2008-12-12	5
Sampo Fondbolag Ab	857805	Danske Finland Tillväxtbolag	EUR	0,55	1,30	1,60	Övriga länder	FI0008803044	N	N	N	N		0	2004-11-26	2008-12-12	5
Sampo Fondbolag Ab	965293	Danske Japan Aktie	EUR	0,62	1,50	1,60	Japan	FI0008802905	N	N	J	N		0	2004-11-26	2008-12-12	5
Sampo Fondbolag Ab	172783	Danske Latin America	EUR	1,08	2,80	2,90	Kina	FI0008807763	N	N	J	N		0	2004-11-26	2008-12-12	5
Sampo Fondbolag Ab	714485	Danske Nordamerika Aktie	EUR	0,62	1,50	1,50	Nordamerika och USA	FI0008803127	N	N	J	N		0	2004-11-26	2008-11-13	5
Sampo Fondbolag Ab	394437	Danske Poland	EUR	1,08	2,80	3,20	Övriga länder	FI0008808290	N	N	N	N		0	2005-08-17	2008-12-12	5
Sampo Fondbolag Ab	101121	Danske Russia	EUR	1,08	2,80	2,80	Ryssland	FI0008807102	N	N	N	N		0	2004-11-26	2008-12-12	5
Sampo Fondbolag Ab	358606	Danske Svarta Havet	EUR	1,08	2,80	3,20	Östeuropa	FI0008808928	N	N	N	N		0	2005-08-17	2008-12-12	5
Sampo Fondbolag Ab	136952	Danske US Small Cap Value	EUR	0,76	1,90	2,10	Nordamerika och USA småbolag	FI0008806385	N	N	J	N		0	2004-11-26	2008-12-12	5
Sampo Fondbolag Ab	750315	Danske Östeuropa	EUR	0,94	2,40	2,50	Östeuropa	FI0008803242	N	N	N	N		0	2004-11-26	2008-12-12	5
SEB Asset Management S.A.	639633	SEB Asset Selection Lux Ack	SEK	0,31	1,15		Utländska aktier och räntor	LU0256625632	N	J	N	N		0	2011-01-18		1
SEB Asset Management S.A.	651679	SEB Dynamic Bond Fund	SEK	0,21	0,76		Övriga utländska	LU0979738498	N	J	N	N		0	2014-11-26		1
SEB Asset Management S.A.	537696	SEB Generationsfond 80-tal - Lux ack	SEK	0,24	0,70		Pension om mer än 20 år	LU0303408685	J	N	N	N		0	2007-09-21		1
SEB Asset Management S.A.	405704	SEB Green Bond Fund	SEK	0,16	0,48		Övriga utländska	LU1116557668	N	N	J	N	J	0	2015-09-04		1
SEB Asset Management S.A.	997403	SEB Pension Fund	SEK	0,34	1,32		Utländska aktier och räntor	LU0910517969	N	N	N	N		1	2008-01-09		1
SEB Asset Management S.A.	496497	SEB Realräntefond SEK (SEB Fund 3- SEB Index Linked Bond Fund)	SEK	0,18	0,56		Sverige realränta	LU0055809197	N	N	N	N		0	2003-11-21		1
SEB Asset Management S.A.	473231	SEB Rysslandfond	SEK	0,48	2,16		Ryssland	LU0273119544	N	N	N	N		0	2011-01-28		1
SEB Fondinvest Aktiebolag	106674	SEB Premiefond Aktiespar	SEK	1,41	1,75		Global	504400-6533	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	863357	SEB Premiefond Asien	SEK	1,43	1,78		Asien och Fjärran östern	504400-6715	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	827527	SEB Premiefond Emerging Markets	SEK	1,44	1,79		Nya marknader	504400-6772	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	970848	SEB Premiefond Europa	SEK	1,19	1,46		Europa	504400-6590	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	720037	SEB Premiefond Internet	SEK	1,23	1,51		IT och kommunikation	504400-6954	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	684209	SEB Premiefond Lakemedel	SEK	1,23	1,50		Läkemedel	504400-7010	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	899187	SEB Premiefond Nordamerika	SEK	1,23	1,50		Nordamerika och USA	504400-6657	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	648378	SEB Premiefond Obligation	SEK	0,63	0,70		Sverige lång	504400-6350	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	612549	SEB Premiefond Penningmarknad	SEK	0,48	0,50		Sverige kort	504400-6418	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	791699	SEB Premiefond Sverige	SEK	1,08	1,31		Sverige	504400-6830	N	N	N	N		0	2000-07-05	2004-02-04	5
SEB Fondinvest Aktiebolag	755868	SEB Premiefond Teknologi	SEK	1,23	1,50		IT och kommunikation	504400-6897	N	N	N	N		0	2000-07-05	2004-02-04	5
